"event_id";"user_id";"event_name";"event_time";"event_order";"device_type";"country";"kyc_status";"error_reason";"row_num"
"EVT_1767573762090_jgw02p6bd";23;"KYC_APPROVED";"05/20/2024 08:11:52";1;"ANDROID";"CANADA";"";"";1
"EVT_1767573762090_jnv9gj2ah";44;"SIGNUP";"07/05/2023 09:00:47";4;"ANDROID";"AUSTRALIA";"under_review";"";1
"EVT_1767573762090_jolj6xyh1";82;"EMAIL_VERIFICATION_SENT";"02/13/2023 02:13:37";1;"IOS";"CANADA";"";"";1
"EVT_1767573762090_jp6lj6gsp";61;"TRANSACTION_FAILED";"07/09/2023 09:17:44";4;"ANDROID";"INDIA";"";"";1
"EVT_1767573762090_k5l49b7ba";31;"EMAIL_VERIFIED";"04/28/2023 00:48:46";3;"IOS";"USA";"";"";1
"EVT_1767573762090_kfvpkphax";87;"KYC_APPROVED";"11/30/2024 18:28:43";1;"WEB";"INDIA";"";"";1
"EVT_1767573762090_kq6nvr83n";15;"KYC_APPROVED";"11/09/2024 17:23:13";9;"MOBILE";"BRAZIL";"pending";"server_error";1
"EVT_1767573762090_kqfqnz5eu";52;"FIRST_TRANSACTION_INITIATED";"12/18/2023 23:31:56";2;"IOS";"SINGAPORE";"";"";1
"EVT_1767573762090_kskbipv47";76;"KYC_STARTED";"11/07/2024 02:27:15";6;"IOS";"AUSTRALIA";" approved";"";1
"EVT_1767573762090_kvk17kbms";68;"TRANSACTION_FAILED";"12/14/2023 13:45:29";2;"WEB";"GERMANY";"";"";1
"EVT_1767573762090_kw5rtr5s2";61;"KYC_APPROVED";"07/10/2023 07:36:25";6;"MOBILE";"AUSTRALIA";" approved";"";1
"EVT_1767573762090_kwewfimbj";59;"SIGNUP";"06/26/2024 04:43:45";2;"WEB";"USA";"";"";1
"EVT_1767573762090_l9rqlhy46";51;"SIGNUP";"06/15/2024 05:26:41";1;"MOBILE";"INDIA";"";"";1
"EVT_1767573762090_lmxxs3hke";85;"TRANSACTION_FAILED";"08/07/2024 23:09:55";7;"WEB";"CANADA";"IN_REVIEW";"";1
"EVT_1767573762090_lsnvgbief";54;"KYC_APPROVED";"05/22/2023 19:30:53";2;"IOS";"CANADA";"";"";1
"EVT_1767573762090_m6obzelvs";85;"EMAIL_VERIFIED";"08/04/2024 16:15:29";5;"DESKTOP";"USA";"";"";1
"EVT_1767573762090_m8g9u3o37";78;"KYC_STARTED";"10/10/2024 23:12:53";2;"IOS";"USA";"";"";1
"EVT_1767573762090_mhnr3sagt";44;"EMAIL_VERIFIED";"07/05/2023 23:38:16";7;"DESKTOP";"USA";"IN_REVIEW";"";1
"EVT_1767573762090_mmgi2c9pk";83;"KYC_APPROVED";"08/21/2023 10:50:26";1;"ANDROID";"UK";"";"";1
"EVT_1767573762090_n2dhna4lp";15;"KYC_STARTED";"11/08/2024 20:27:50";7;"MOBILE";"USA";"in_review";"";1
"EVT_1767573762090_n35iyxsj4";38;"EMAIL_VERIFICATION_SENT";"12/31/2024 11:36:43";4;"ANDROID";"UNITED KINGDOM";"failed";"";1
"EVT_1767573762090_n3x38p8ce";84;"KYC_SUBMITTED";"02/11/2024 23:06:14";2;"MOBILE";"FRANCE";"";"";1
"EVT_1767573762090_n9vbf7ovp";21;"FIRST_TRANSACTION_COMPLETED";"02/19/2024 16:07:49";1;"MOBILE";"UK";"";"";1
"EVT_1767573762090_nhqvcpo2r";70;"EMAIL_VERIFIED";"06/01/2023 21:05:52";2;"WEB";"UK";"";"";1
"EVT_1767573762090_nnz1lnjxg";89;"KYC_APPROVED";"04/12/2023 02:40:31";4;"MOBILE";"INDIA";"under_review";"";1
"EVT_1767573762090_ns2ygwj6c";49;"SIGNUP";"08/25/2023 22:46:02";1;"WEB";"SINGAPORE";"";"";1
"EVT_1767573762090_nwv0tmws8";35;"EMAIL_VERIFIED";"11/24/2024 22:15:50";4;"IOS";"UK";"failed";"";1
"EVT_1767573762090_nwxumjafw";24;"TRANSACTION_FAILED";"08/12/2023 21:16:00";4;"IOS";"UK";"failed";"";1
"EVT_1767573762090_nybxj8xt6";41;"EMAIL_VERIFIED";"02/26/2023 16:38:41";1;"MOBILE";"INDIA";"";"";1
"EVT_1767573762090_o3q4an1w0";21;"EMAIL_VERIFICATION_SENT";"02/22/2024 18:49:13";8;"WEB";"JAPAN";"Rejected ";"";1
"EVT_1767573762090_o51u1s7pb";45;"EMAIL_VERIFIED";"06/06/2023 17:26:06";2;"IOS";"USA";"";"";1
"EVT_1767573762090_o6qrvef5z";51;"SIGNUP";"06/15/2024 05:44:32";2;"WEB";"INDIA";"";"";1
"EVT_1767573762090_oa0tj8k0t";21;"SIGNUP";"02/22/2024 18:49:18";9;"ANDROID";"AUSTRALIA";"approved";"";1
"EVT_1767573762090_odmdrmf3o";12;"SIGNUP";"09/18/2024 00:18:09";3;"MOBILE";"CANADA";"";"";1
"EVT_1767573762090_ok6706n4h";10;"EMAIL_VERIFIED";"04/21/2023 21:17:37";4;"WEB";"UNITED KINGDOM";"pending";"";1
"EVT_1767573762090_oomw05mh1";89;"FIRST_TRANSACTION_COMPLETED";"04/14/2023 08:10:43";9;"WEB";"INDIA";"REJECTED";"";1
"EVT_1767573762090_oqtjb6q68";41;"TRANSACTION_FAILED";"02/26/2023 18:39:04";3;"DESKTOP";"AUSTRALIA";"";"";1
"EVT_1767573762090_p2zbf6dma";31;"SIGNUP";"04/28/2023 00:28:14";1;"IOS";"FRANCE";"";"";1
"EVT_1767573762090_p7lcdx4hu";76;"TRANSACTION_FAILED";"11/09/2024 23:21:18";7;"WEB";"AUSTRALIA";"failed";"age_verification_failed";1
"EVT_1767573762090_pajjj38n0";37;"FIRST_TRANSACTION_INITIATED";"10/13/2024 16:56:46";2;"ANDROID";"UNITED KINGDOM";"";"";1
"EVT_1767573762090_phra88jix";55;"EMAIL_VERIFIED";"05/05/2023 06:02:30";7;"DESKTOP";"UNITED KINGDOM";"in_review";"";1
"EVT_1767573762090_pibfxemg6";25;"EMAIL_VERIFIED";"05/25/2023 07:27:41";4;"WEB";"USA";"Approved";"";1
"EVT_1767573762090_podebnggt";44;"KYC_STARTED";"07/05/2023 12:57:19";5;"IOS";"INDIA";"REJECTED";"";1
"EVT_1767573762090_pvgxl1qe1";88;"KYC_SUBMITTED";"02/16/2024 23:08:26";4;"WEB";"CANADA";"rejected";"";1
"EVT_1767573762090_pwp5uu265";71;"TRANSACTION_FAILED";"09/05/2023 14:30:32";6;"WEB";"GERMANY";"REJECTED";"";1
"EVT_1767573762090_pxqwtwru3";77;"EMAIL_VERIFICATION_SENT";"08/19/2024 16:39:38";6;"ANDROID";"FRANCE";"pending";"";1
"EVT_1767573762090_q0qdoevng";76;"KYC_APPROVED";"11/06/2024 08:44:01";3;"WEB";"INDIA";"";"";1
"EVT_1767573762090_q2ymh3w0n";49;"SIGNUP";"08/26/2023 15:23:22";4;"MOBILE";"CANADA";"pending";"";1
"EVT_1767573762090_q311768o9";86;"KYC_APPROVED";"08/10/2024 05:26:56";1;"ANDROID";"GERMANY";"";"";1
"EVT_1767573762090_q589yl0n7";75;"EMAIL_VERIFIED";"12/18/2023 03:22:49";2;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762090_qags9c1k7";73;"KYC_APPROVED";"06/12/2024 15:43:10";1;"WEB";"INDIA";"";"";1
"EVT_1767573762090_qckadcy2u";28;"KYC_STARTED";"08/27/2024 02:57:15";2;"MOBILE";"UNITED STATES";"";"";1
"EVT_1767573762090_qd2u5n0hi";25;"FIRST_TRANSACTION_COMPLETED";"05/26/2023 16:47:57";7;"DESKTOP";"UK";"in_review";"";1
"EVT_1767573762090_qeenm7k2h";77;"EMAIL_VERIFIED";"08/18/2024 22:04:49";1;"ANDROID";"UK";"";"";1
"EVT_1767573762090_qh0rzcgvy";55;"KYC_STARTED";"05/07/2023 05:10:46";9;"IOS";"USA";"failed";"";1
"EVT_1767573762090_qh2yp485d";25;"KYC_APPROVED";"05/25/2023 09:59:54";6;"WEB";"UNITED STATES";"failed";"";1
"EVT_1767573762090_qh3ej5k70";26;"FIRST_TRANSACTION_COMPLETED";"05/02/2023 22:23:56";1;"WEB";"UK";"";"";1
"EVT_1767573762090_qj9firlac";88;"EMAIL_VERIFIED";"02/16/2024 09:53:32";1;"DESKTOP";"CANADA";"";"";1
"EVT_1767573762090_qlgneqsus";69;"EMAIL_VERIFICATION_SENT";"04/27/2024 12:05:05";3;"WEB";"FRANCE";"";"";1
"EVT_1767573762090_qnfdigap0";87;"TRANSACTION_FAILED";"12/01/2024 11:33:50";5;"DESKTOP";"CANADA";"in_review";"";1
"EVT_1767573762090_qqtyho49y";80;"KYC_APPROVED";"01/16/2024 03:48:22";1;"ANDROID";"AUSTRALIA";"";"";1
"EVT_1767573762090_qtvi3jrmp";89;"KYC_DOCUMENT_UPLOADED";"04/11/2023 16:12:54";1;"WEB";"JAPAN";"";"";1
"EVT_1767573762090_r1mlx3uy9";9;"KYC_DOCUMENT_UPLOADED";"06/28/2024 01:44:28";3;"ANDROID";"JAPAN";"";"";1
"EVT_1767573762090_r3z35uf3y";44;"TRANSACTION_FAILED";"07/05/2023 01:55:18";2;"WEB";"FRANCE";"";"";1
"EVT_1767573762090_r44l1gkec";55;"SIGNUP";"05/03/2023 11:21:53";6;"WEB";"INDIA";"rejected";"";1
"EVT_1767573762090_r4e8ubj0s";47;"KYC_STARTED";"12/18/2023 21:12:33";7;"DESKTOP";"USA";"PENDING";"";1
"EVT_1767573762090_rdov0ayx7";76;"KYC_DOCUMENT_UPLOADED";"11/11/2024 15:07:43";9;"ANDROID";"FRANCE";"IN_REVIEW";"";1
"EVT_1767573762090_rk4op7ew9";28;"KYC_STARTED";"08/27/2024 02:55:21";1;"DESKTOP";"UK";"";"";1
"EVT_1767573762090_rlg47coge";21;"KYC_APPROVED";"02/19/2024 20:09:41";6;"WEB";"INDIA";"REJECTED";"";1
"EVT_1767573762090_rnu2cn3tg";85;"SIGNUP";"08/05/2024 07:25:10";5;"IOS";"GERMANY";"in_review";"";1
"EVT_1767573762090_rpiu262f0";25;"SIGNUP";"05/27/2023 16:41:26";8;"DESKTOP";"JAPAN";" approved";"";1
"EVT_1767573762090_s1ldicvlt";56;"KYC_DOCUMENT_UPLOADED";"11/20/2023 12:36:42";2;"WEB";"GERMANY";"";"";1
"EVT_1767573762090_sds4de34l";82;"KYC_APPROVED";"02/13/2023 09:30:48";6;"WEB";"CANADA";"Pending";"";1
"EVT_1767573762090_shsmxfnus";24;"EMAIL_VERIFICATION_SENT";"08/13/2023 00:44:18";6;"MOBILE";"UNITED STATES";"PENDING";"";1
"EVT_1767573762090_siglmyydr";15;"KYC_APPROVED";"11/08/2024 16:39:33";6;"MOBILE";"UNITED KINGDOM";" approved";"";1
"EVT_1767573762090_sjbejfvpm";41;"SIGNUP";"02/27/2023 04:50:58";4;"MOBILE";"UNITED KINGDOM";"PENDING";"";1
"EVT_1767573762090_srsrbf6do";60;"EMAIL_VERIFIED";"10/22/2024 15:42:10";2;"IOS";"USA";"";"";1
"EVT_1767573762090_sxdvod15p";55;"KYC_APPROVED";"05/07/2023 05:08:15";8;"MOBILE";"UNITED KINGDOM";"rejected";"";1
"EVT_1767573762090_t0j8p6jda";21;"EMAIL_VERIFIED";"02/19/2024 19:57:14";5;"IOS";"CANADA";"Approved";"";1
"EVT_1767573762090_t3lkpex3y";78;"KYC_APPROVED";"10/10/2024 23:08:46";1;"DESKTOP";"UK";"";"";1
"EVT_1767573762090_t3y7sl9q9";40;"KYC_APPROVED";"02/17/2024 19:20:06";3;"WEB";"GERMANY";"";"";1
"EVT_1767573762090_t55zkmvak";77;"SIGNUP";"08/18/2024 23:51:08";3;"MOBILE";"FRANCE";"";"";1
"EVT_1767573762090_teg65iac9";89;"SIGNUP";"04/11/2023 16:25:23";2;"MOBILE";"CANADA";"";"";1
"EVT_1767573762090_thgu1kegl";50;"KYC_DOCUMENT_UPLOADED";"12/24/2024 10:12:31";3;"ANDROID";"JAPAN";"";"";1
"EVT_1767573762090_tii48hnqc";10;"EMAIL_VERIFIED";"04/19/2023 22:00:55";5;"IOS";"USA";"Rejected ";" timeout";1
"EVT_1767573762090_tmib1jsq6";58;"FIRST_TRANSACTION_INITIATED";"07/18/2024 08:46:40";4;"WEB";"CANADA";"approved";"";1
"EVT_1767573762090_tmxa2atb2";67;"KYC_STARTED";"05/21/2023 01:48:07";1;"IOS";"USA";"";"";1
"EVT_1767573762090_tokw3en82";76;"SIGNUP";"11/07/2024 01:40:47";5;"IOS";"AUSTRALIA";" approved";"";1
"EVT_1767573762090_trqhvh6p6";54;"FIRST_TRANSACTION_INITIATED";"05/24/2023 05:52:13";7;"WEB";"INDIA";"pending";"";1
"EVT_1767573762090_ts6ta5c86";38;"EMAIL_VERIFIED";"12/30/2024 12:08:35";1;"WEB";"GERMANY";"";"";1
"EVT_1767573762090_tuc6q2m8v";11;"KYC_SUBMITTED";"08/19/2024 02:24:11";1;"WEB";"INDIA";"";"";1
"EVT_1767573762090_tuf6zmeal";10;"SIGNUP";"04/21/2023 09:46:46";7;"IOS";"AUSTRALIA";"IN_REVIEW";"";1
"EVT_1767573762090_u8f88pihx";71;"EMAIL_VERIFICATION_SENT";"09/04/2023 23:18:25";1;"MOBILE";"JAPAN";"";"";1
"EVT_1767573762090_uenzbd3gp";57;"KYC_SUBMITTED";"09/23/2024 03:50:27";3;"IOS";"UK";"";"";1
"EVT_1767573762090_ug26txhxg";54;"FIRST_TRANSACTION_INITIATED";"05/25/2023 11:54:02";9;"DESKTOP";"USA";"PENDING";"server_error";1
"EVT_1767573762090_ul3w49u4u";14;"SIGNUP";"02/08/2024 13:47:30";2;"DESKTOP";"INDIA";"";"";1
"EVT_1767573762090_ul9kt34tr";79;"SIGNUP";"10/19/2023 17:40:02";4;"IOS";"USA";"pending";"";1
"EVT_1767573762090_urt757n0e";63;"EMAIL_VERIFIED";"10/04/2024 01:35:19";2;"IOS";"UK";"";"";1
"EVT_1767573762090_uuyfzgs5r";12;"SIGNUP";"09/17/2024 22:58:00";1;"WEB";"INDIA";"";"";1
"EVT_1767573762090_uxuxd2ber";13;"KYC_DOCUMENT_UPLOADED";"04/25/2024 05:06:11";2;"MOBILE";"CANADA";"";"";1
"EVT_1767573762090_v37talj0f";34;"KYC_STARTED";"10/10/2024 01:26:03";6;"ANDROID";"SINGAPORE";"pending";"";1
"EVT_1767573762090_v7r5zsbon";77;"KYC_APPROVED";"08/18/2024 22:21:52";2;"ANDROID";"UK";"";"";1
"EVT_1767573762090_v8rbieljh";15;"SIGNUP";"11/08/2024 16:23:40";5;"DESKTOP";"USA";"Rejected ";"";1
"EVT_1767573762090_v8s0tfdnl";35;"TRANSACTION_FAILED";"11/24/2024 06:37:50";3;"WEB";"UNITED STATES";"";"";1
"EVT_1767573762090_vo6aovnw7";64;"TRANSACTION_FAILED";"03/10/2024 03:13:09";17;"MOBILE";"BRAZIL";"";"";1
"EVT_1767573762090_w1ngl88ul";34;"SIGNUP";"10/10/2024 01:11:11";5;"WEB";"INDIA";" approved";"";1
"EVT_1767573762090_w2z195m3d";69;"EMAIL_VERIFIED";"04/27/2024 11:41:23";1;"IOS";"SINGAPORE";"";"";1
"EVT_1767573762090_w5m1vajnn";39;"SIGNUP";"12/05/2024 10:14:14";2;"WEB";"FRANCE";"";"";1
"EVT_1767573762090_w7d8vgfhe";89;"TRANSACTION_FAILED";"04/12/2023 06:53:51";6;"ANDROID";"CANADA";"Pending";"";1
"EVT_1767573762090_wa9hj1rzp";71;"SIGNUP";"09/08/2023 06:38:44";9;"ANDROID";"CANADA";"Pending";"";1
"EVT_1767573762090_wb07cy2cd";24;"KYC_STARTED";"08/13/2023 00:30:09";5;"DESKTOP";"USA";"approved";"";1
"EVT_1767573762090_wc9u4nm41";62;"KYC_DOCUMENT_UPLOADED";"08/03/2024 16:28:55";1;"WEB";"BRAZIL";"";"";1
"EVT_1767573762090_wcx232hb5";15;"TRANSACTION_FAILED";"11/07/2024 21:14:16";2;"ANDROID";"JAPAN";"";"";1
"EVT_1767573762090_wd5no830y";82;"KYC_APPROVED";"02/14/2023 03:06:42";7;"ANDROID";"UK";"pending";"";1
"EVT_1767573762090_weqgdizar";40;"EMAIL_VERIFIED";"02/17/2024 18:12:47";1;"DESKTOP";"USA";"";"";1
"EVT_1767573762090_whwa9slzk";47;"FIRST_TRANSACTION_INITIATED";"12/16/2023 22:50:04";6;"IOS";"CANADA";"Pending";"";1
"EVT_1767573762090_wl9cd8fm8";87;"EMAIL_VERIFIED";"12/01/2024 08:53:34";4;"MOBILE";"SINGAPORE";"REJECTED";"";1
"EVT_1767573762090_wnr0ygzye";20;"KYC_STARTED";"12/23/2024 17:09:16";2;"WEB";"GERMANY";"";"";1
"EVT_1767573762090_wt4pirb0c";33;"SIGNUP";"09/18/2024 16:52:41";4;"MOBILE";"UNITED STATES";"failed";"";1
"EVT_1767573762090_ww20j427l";55;"SIGNUP";"05/03/2023 10:41:51";5;"MOBILE";"INDIA";"REJECTED";"";1
"EVT_1767573762090_wy11829tx";61;"SIGNUP";"07/10/2023 07:25:30";5;"MOBILE";"UK";"Approved";"";1
"EVT_1767573762090_wz271bbhl";53;"KYC_STARTED";"06/17/2024 09:00:48";1;"ANDROID";"JAPAN";"";"";1
"EVT_1767573762090_x0hfcm4e5";59;"KYC_SUBMITTED";"06/26/2024 06:11:47";3;"ANDROID";"JAPAN";"";"";1
"EVT_1767573762090_x5l9mct8g";69;"FIRST_TRANSACTION_COMPLETED";"04/27/2024 12:03:11";2;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762090_x88owndv9";54;"SIGNUP";"05/25/2023 11:53:30";8;"WEB";"INDIA";"rejected";"";1
"EVT_1767573762090_x9xbf3dpr";55;"EMAIL_VERIFIED";"05/03/2023 06:28:58";1;"WEB";"UK";"";"";1
"EVT_1767573762090_xkbkifdj4";20;"EMAIL_VERIFIED";"12/23/2024 18:44:42";3;"ANDROID";"AUSTRALIA";"";"";1
"EVT_1767573762090_xlzdl7wrk";68;"KYC_DOCUMENT_UPLOADED";"12/14/2023 13:54:42";3;"ANDROID";"USA";"";"";1
"EVT_1767573762090_xsorwb88s";15;"FIRST_TRANSACTION_INITIATED";"11/09/2024 17:21:22";8;"WEB";"USA";"under_review";"";1
"EVT_1767573762090_xypo4b4dd";33;"SIGNUP";"09/18/2024 16:52:08";9;"ANDROID";"INDIA";"";"";1
"EVT_1767573762090_xz4c8tmtn";15;"EMAIL_VERIFICATION_SENT";"11/08/2024 15:59:43";4;"DESKTOP";"FRANCE";"approved";"";1
"EVT_1767573762090_y3bovv0xf";81;"TRANSACTION_FAILED";"07/12/2023 13:16:45";3;"MOBILE";"UK";"";"";1
"EVT_1767573762090_y8wag7ejv";60;"FIRST_TRANSACTION_INITIATED";"10/22/2024 15:30:53";1;"IOS";"FRANCE";"";"";1
"EVT_1767573762090_yj5nhj70j";18;"KYC_APPROVED";"10/14/2023 08:47:10";2;"WEB";"GERMANY";"";"";1
"EVT_1767573762090_ym6mw5phx";77;"KYC_REJECTED";"08/19/2024 14:51:30";4;"IOS";"UNITED KINGDOM";"pending";"";1
"EVT_1767573762090_yne3l26s7";55;"EMAIL_VERIFIED";"05/03/2023 07:24:22";3;"MOBILE";"INDIA";"";"";1
"EVT_1767573762090_ypwpmjjhr";56;"KYC_STARTED";"11/20/2023 12:26:04";1;"MOBILE";"AUSTRALIA";"";"";1
"EVT_1767573762090_yq6og4qt7";71;"FIRST_TRANSACTION_INITIATED";"09/04/2023 23:26:43";2;"ANDROID";"INDIA";"";"";1
"EVT_1767573762090_ysouqkymx";56;"KYC_APPROVED";"11/20/2023 13:11:38";3;"WEB";"USA";"";"";1
"EVT_1767573762090_yzxt39rzo";49;"KYC_STARTED";"08/26/2023 18:29:35";5;"WEB";"USA";"PENDING";"";1
"EVT_1767573762090_zc4vha8wm";64;"KYC_STARTED";"03/10/2024 03:11:23";1;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762090_zkry7edp6";34;"SIGNUP";"10/09/2024 21:34:22";2;"WEB";"UNITED STATES";"";"";1
"EVT_1767573762090_zollfb801";68;"FIRST_TRANSACTION_COMPLETED";"12/14/2023 13:27:26";1;"DESKTOP";"INDIA";"";"";1
"EVT_1767573762091_01lbz6d3a";186;"EMAIL_VERIFICATION_SENT";"03/29/2023 04:07:13";4;"MOBILE";"FRANCE";"in_review";"";1
"EVT_1767573762091_038xr4laz";129;"EMAIL_VERIFIED";"05/21/2024 16:25:02";1;"DESKTOP";"BRAZIL";"";"";1
"EVT_1767573762091_04pv03h66";200;"KYC_APPROVED";"06/22/2024 02:24:21";2;"DESKTOP";"INDIA";"";"";1
"EVT_1767573762091_09qotowro";115;"KYC_REJECTED";"05/23/2023 05:14:33";5;"DESKTOP";"AUSTRALIA";"Rejected ";"";1
"EVT_1767573762091_0b57sff0v";121;"KYC_APPROVED";"09/23/2023 07:04:43";1;"IOS";"GERMANY";"";"";1
"EVT_1767573762091_0du61cs46";198;"TRANSACTION_FAILED";"03/16/2023 22:55:25";1;"MOBILE";"USA";"";"";1
"EVT_1767573762091_0iwa08aew";206;"EMAIL_VERIFIED";"03/17/2024 19:40:39";2;"MOBILE";"FRANCE";"";"";1
"EVT_1767573762091_0o9jon1dj";103;"KYC_STARTED";"10/26/2024 05:19:55";2;"MOBILE";"FRANCE";"";"";1
"EVT_1767573762091_0qgx0llmw";212;"KYC_SUBMITTED";"01/08/2024 15:54:50";2;"IOS";"FRANCE";"";"";1
"EVT_1767573762091_0qh8v33up";113;"TRANSACTION_FAILED";"05/04/2023 03:45:12";5;"MOBILE";"AUSTRALIA";"in_review";"";1
"EVT_1767573762091_0sabqfr2c";141;"KYC_STARTED";"02/25/2024 03:46:12";1;"ANDROID";"INDIA";"";"";1
"EVT_1767573762091_1b3fgxit1";106;"TRANSACTION_FAILED";"07/07/2023 00:24:16";3;"WEB";"USA";"";"";1
"EVT_1767573762091_1by8eobl2";208;"EMAIL_VERIFIED";"04/22/2023 11:39:20";3;"DESKTOP";"AUSTRALIA";"";"age_verification_failed";1
"EVT_1767573762091_1idi2qxza";112;"EMAIL_VERIFIED";"03/13/2023 10:30:13";1;"MOBILE";"UNITED STATES";"";"";1
"EVT_1767573762091_1iz4xf91v";120;"FIRST_TRANSACTION_INITIATED";"08/30/2024 15:49:32";5;"WEB";"USA";"approved";"";1
"EVT_1767573762091_1lh0dhhh6";132;"FIRST_TRANSACTION_COMPLETED";"12/18/2024 04:17:15";1;"ANDROID";"GERMANY";"";"";1
"EVT_1767573762091_1mf503wba";216;"TRANSACTION_FAILED";"02/25/2023 21:48:33";5;"ANDROID";"GERMANY";" approved";"";1
"EVT_1767573762091_1pazguhh4";162;"KYC_APPROVED";"06/13/2024 21:54:02";1;"WEB";"UNITED STATES";"";"";1
"EVT_1767573762091_1r8niacyj";126;"FIRST_TRANSACTION_INITIATED";"02/18/2024 10:27:39";3;"MOBILE";"CANADA";"";"";1
"EVT_1767573762091_1rb3nmyo9";165;"KYC_SUBMITTED";"11/09/2024 08:17:19";4;"DESKTOP";"UNITED KINGDOM";"failed";"";1
"EVT_1767573762091_1sfo2h2yh";219;"EMAIL_VERIFIED";"06/01/2023 03:15:40";5;"WEB";"CANADA";" approved";"";1
"EVT_1767573762091_1tpwszcbf";189;"KYC_SUBMITTED";"03/27/2023 08:05:10";2;"ANDROID";"GERMANY";"";"";1
"EVT_1767573762091_1wmazap2f";110;"FIRST_TRANSACTION_INITIATED";"11/28/2024 23:08:08";4;"MOBILE";"AUSTRALIA";"approved";"";1
"EVT_1767573762091_1xzt0fb6i";161;"KYC_STARTED";"08/21/2023 15:58:45";1;"ANDROID";"UNITED STATES";"";"";1
"EVT_1767573762091_1yiab6a56";125;"KYC_SUBMITTED";"02/02/2023 00:32:13";7;"WEB";"JAPAN";"Pending";"";1
"EVT_1767573762091_239o2vb76";209;"KYC_DOCUMENT_UPLOADED";"10/07/2024 16:08:03";4;"DESKTOP";"FRANCE";" approved";"";1
"EVT_1767573762091_23f8qwg0z";188;"KYC_APPROVED";"09/13/2023 08:30:19";3;"MOBILE";"BRAZIL";"";"";1
"EVT_1767573762091_24symcfyq";94;"EMAIL_VERIFICATION_SENT";"02/05/2024 06:17:22";5;"IOS";"UK";"PENDING";"";1
"EVT_1767573762091_25ch8cokw";162;"TRANSACTION_FAILED";"06/13/2024 23:49:43";3;"WEB";"AUSTRALIA";"";"";1
"EVT_1767573762091_2a92fupsh";115;"SIGNUP";"05/22/2023 06:01:28";2;"ANDROID";"GERMANY";"";"";1
"EVT_1767573762091_2b2yrlml3";154;"FIRST_TRANSACTION_COMPLETED";"10/03/2024 02:33:56";3;"IOS";"JAPAN";"";"";1
"EVT_1767573762091_2b3o308yq";212;"KYC_REJECTED";"01/09/2024 09:57:29";6;"MOBILE";"CANADA";"under_review";"";1
"EVT_1767573762091_2exrz9jvg";216;"KYC_REJECTED";"02/28/2023 04:45:21";7;"WEB";"SINGAPORE";"Approved";"";1
"EVT_1767573762091_2fcbcc9gy";110;"TRANSACTION_FAILED";"11/28/2024 08:47:36";1;"MOBILE";"UNITED KINGDOM";"";"";1
"EVT_1767573762091_2g3yalcyn";209;"TRANSACTION_FAILED";"10/08/2024 19:50:01";7;"WEB";"UNITED KINGDOM";"approved";"";1
"EVT_1767573762091_2g8gh1lie";102;"KYC_SUBMITTED";"02/03/2024 21:34:50";3;"DESKTOP";"FRANCE";"";"";1
"EVT_1767573762091_2k09h7vri";111;"TRANSACTION_FAILED";"10/08/2024 08:52:42";1;"ANDROID";"BRAZIL";"";"payment_gateway_error";1
"EVT_1767573762091_2ms31x1dy";120;"KYC_STARTED";"08/30/2024 16:27:42";6;"ANDROID";"FRANCE";"IN_REVIEW";"";1
"EVT_1767573762091_2oq5kd5q4";95;"KYC_APPROVED";"08/16/2023 05:03:59";2;"DESKTOP";"INDIA";"";"";1
"EVT_1767573762091_2q9xs6vup";220;"KYC_REJECTED";"01/01/2023 03:36:39";2;"IOS";"USA";"";"";1
"EVT_1767573762091_2rm8fa655";180;"EMAIL_VERIFIED";"05/08/2024 15:02:25";1;"ANDROID";"CANADA";"";"";1
"EVT_1767573762091_2s3j1e4r6";122;"KYC_STARTED";"01/15/2023 08:38:52";2;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762091_33bcz8p64";178;"FIRST_TRANSACTION_INITIATED";"12/01/2023 18:51:54";7;"MOBILE";"USA";"IN_REVIEW";"";1
"EVT_1767573762091_37m8j816r";178;"KYC_APPROVED";"11/28/2023 20:15:44";6;"WEB";"CANADA";"IN_REVIEW";"";1
"EVT_1767573762091_396nqqq98";199;"EMAIL_VERIFICATION_SENT";"02/17/2023 05:20:16";2;"WEB";"FRANCE";"";"";1
"EVT_1767573762091_3bbl6ual3";210;"KYC_APPROVED";"12/17/2024 17:46:44";7;"WEB";"INDIA";"pending";"";1
"EVT_1767573762091_3e76flyuu";181;"SIGNUP";"05/25/2024 11:10:02";1;"IOS";"BRAZIL";"";"";1
"EVT_1767573762091_3f41x5etr";134;"KYC_DOCUMENT_UPLOADED";"09/02/2024 03:17:59";1;"DESKTOP";"INDIA";"";"document_expired";1
"EVT_1767573762091_3nzfb0391";179;"SIGNUP";"03/15/2023 23:05:00";3;"WEB";"GERMANY";"";"";1
"EVT_1767573762091_3olirryke";221;"EMAIL_VERIFICATION_SENT";"10/21/2024 08:37:43";2;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762091_3py6a3hu3";208;"TRANSACTION_FAILED";"04/22/2023 10:06:15";2;"ANDROID";"INDIA";"";"";1
"EVT_1767573762091_3vjuwbzww";149;"SIGNUP";"06/13/2023 02:41:29";2;"WEB";"GERMANY";"";"";1
